Czech Republic,Usti Nad Labem Airfield,\N,Usti Nad Labem,50.699699,13.9697
Czech Republic,Letiště Vysoké Mýto,\N,Vysoke Myto,49.926899,16.185801
Czech Republic,Klatovy Airport,\N,Klatovy,49.41830062866211,13.321900367736816
Czech Republic,Bubovice Airport,\N,Bubovice,49.97439956665039,14.178099632263184
Vardø,Vardø Airport,Norway, Svartnes,"ENSS",70.355400085449
Italy,Amendola Air Base,\N,Amendola,41.541401,15.7181
Italy,Crotone Airport,CRV,Crotone,38.9972,17.0802
Italy,Bari Karol Wojtyła Airport,BRI,Bari,41.138901,16.760599
Italy,Foggia \Gino Lisa\ Airport,FOG,Foggia,41.432899,15.535
Italy,Taranto-Grottaglie \Marcello Arlotta\ Airport,TAR,Grottaglie,40.517502,17.4032
Italy,Lecce Galatina Air Base,LCC,Lecce,40.239201,18.133301
Italy,Pescara International Airport,PSR,Pescara,42.431702,14.1811
Italy,Brindisi – Salento Airport,BDS,Brindisi,40.6576,17.947001
Italy,Gioia Del Colle Air Base,\N,Gioia Del Colle,40.767799,16.9333
Italy,Lamezia Terme Airport,SUF,Lamezia,38.905399,16.2423
Italy,Catania-Fontanarossa Airport,CTA,Catania,37.466801,15.0664
Italy,Lampedusa Airport,LMP,Lampedusa,35.497898,12.6181
Italy,Pantelleria Airport,PNL,Pantelleria,36.816502,11.9689
Italy,Falcone–Borsellino Airport,PMO,Palermo,38.175999,13.091
Italy,Palermo-Boccadifalco Airport,\N,Palermo,38.110802,13.3133
Italy,Reggio Calabria Airport,REG,Reggio Calabria,38.071201,15.6516
Italy,Vincenzo Florio Airport Trapani-Birgi,TPS,Trapani,37.9114,12.488
Italy,Sigonella Navy Air Base,NSY,Sigonella,37.401699,14.9224
Italy,Alghero-Fertilia Airport,AHO,Alghero,40.632099,8.29077
Italy,Decimomannu Air Base,DCI,Decimomannu,39.354198,8.97248
Italy,Cagliari Elmas Airport,CAG,Cagliari,39.251499,9.05428
Italy,Olbia Costa Smeralda Airport,OLB,Olbia,40.898701,9.51763
Italy,Tortolì Airport,TTB,Tortoli,39.9188,9.68298
Italy,Torino-Aeritalia Airport,\N,Turin,45.086399,7.60337
Italy,Milano-Bresso Airport,\N,Milano,45.542198,9.20333
Italy,Malpensa International Airport,MXP,Milano,45.6306,8.72811
Italy,Il Caravaggio International Airport,BGY,Bergamo,45.673901,9.70417
Italy,Turin Airport,TRN,Torino,45.200802,7.64963
Italy,Villanova D'Albenga International Airport,ALL,Albenga,44.050598,8.12743
Italy,Genoa Cristoforo Colombo Airport,GOA,Genoa,44.4133,8.8375
Italy,Milano Linate Airport,LIN,Milan,45.445099,9.27674
Italy,Cameri Air Base [MIL],\N,Cameri,45.529598,8.66922
Italy,Parma Airport,PMF,Parma,44.824501,10.2964
Italy,Piacenza San Damiano Air Base,QPZ,Piacenza,44.913101,9.723323
Italy,Cuneo International Airport,CUF,Cuneo,44.547001,7.62322
Italy,Aviano Air Base,AVB,Aviano,46.031898,12.596503
Italy,Bolzano Airport,BZO,Bolzano,46.460201,11.3264
Italy,Cervia Air Base,\N,Cervia,44.224201,12.3072
Italy,Bologna Guglielmo Marconi Airport,BLQ,Bologna,44.5354,11.2887
Italy,Treviso-Sant'Angelo Airport,TSF,Treviso,45.648399,12.1944
Italy,Rivolto Air Base,\N,Rivolto,45.978699,13.0493
Italy,Forlì Airport,FRL,Forli,44.194801,12.0701
Italy,Ghedi Air Base,\N,Ghedi,45.432201,10.2677
Italy,Verona-Boscomantico Airport,\N,Verona,45.472,10.9279
Italy,Brescia Airport,VBS,Brescia,45.428902,10.3306
Italy,Trieste–Friuli Venezia Giulia Airport,TRS,Ronchi De Legionari,45.827499,13.4722
Italy,Federico Fellini International Airport,RMI,Rimini,44.020302,12.6117
Italy,Istrana Air Base,\N,Treviso,45.684898,12.0829
Italy,Vicenza Airport,VIC,Vicenza,45.573399,11.5295
Italy,Padova Airport,QPA,Padova,45.395802,11.8479
Italy,Verona Villafranca Airport,VRN,Villafranca,45.395699,10.8885
Italy,Venice Marco Polo Airport,VCE,Venice,45.505299,12.3519
Italy,Siena-Ampugnano Airport,SAY,Siena,43.256302,11.255
Italy,Ciampino–G. B. Pastine International Airport,CIA,Rome,41.7994,12.5949
Italy,Pratica Di Mare Air Base,\N,Pratica Di Mare,41.654499,12.4452
Italy,Leonardo da Vinci–Fiumicino Airport,FCO,Rome,41.8002778,12.2388889
Italy,Guidonia Air Base,\N,Guidonia,41.990299,12.7408
Italy,Marina Di Campo Airport,EBA,Marina Di Campo,42.7603,10.2394
Italy,Latina Air Base,QLT,Latina,41.5424,12.909
Italy,Grazzanise Airport,\N,Grazzanise,41.060799,14.0819
Italy,Naples International Airport,NAP,Naples,40.886002,14.2908
Italy,Pisa International Airport,PSA,Pisa,43.683899,10.3927
Italy,Peretola Airport,FLR,Florence,43.810001,11.2051
Italy,Grosseto Air Base,GRS,Grosseto,42.759701,11.0719
Italy,Urbe Airport,\N,Rome,41.9519,12.4989
Italy,Viterbo Airport,\N,Viterbo,42.430199,12.0642
Italy,Perugia San Francesco d'Assisi – Umbria International Airport,PEG,Perugia,43.095901,12.5132
Italy,Ancona Falconara Airport,AOI,Ancona,43.616299,13.3623
Italy,Aosta Airport,AOT,Aosta,45.738499,7.36872
Italy,Salerno Costa d'Amalfi Airport,QSR,Salerno,40.620399,14.9113
Italy,Venice-Lido Airport,\N,Venice,45.428299,12.3881
Italy,Oristano-Fenosu Airport,FNU,Oristano,39.895308,8.642661
Italy,Como (Idroscalo - Water Ad) Hidroport,\N,Como,45.814701,9.06972
Italy,Comiso Airport,CIY,Comiso,36.994601,14.607182
Italy,Trento-Mattarello Airport,TN0,Trento (TN),46.0214,11.1242
Italy,Alessandria Airport,\N,Alessandria,44.925201,8.62513
Italy,Biella-Cerrione Airport,\N,Biella (BI),45.4953,8.10278
Italy,Vercelli Airport,\N,Vercelli,45.310233,8.417935
Italy,Casale Monferrato Airport,\N,Casale Monferrato,45.111198,8.45603
Italy,Varese-Venegono Airport,\N,Varese,45.742199,8.88823
Italy,Novi Ligure Airport,\N,Novi Ligure,44.779999,8.78639
Italy,Sarzana-Luni Air Base,QLP,Sarzana (SP),44.088001,9.98795
Indonesia,Hasanuddin International Airport,UPG,Ujung Pandang,-5.061629772186279,119.55400085449219
Indonesia,Frans Kaisiepo Airport,BIK,Biak,-1.190019965171814,136.10800170898438
Indonesia,Nabire Airport,NBX,Nabire,-3.3681800365448,135.49600219726562
Indonesia,Moses Kilangin Airport,TIM,Timika,-4.528279781341553,136.88699340820312
Indonesia,Sentani Airport,DJJ,Jayapura,-2.5769500732421875,140.51600646972656
Indonesia,Wamena Airport,WMX,Wamena,-4.10250997543335,138.95700073242188
Indonesia,Mopah Airport,MKQ,Merauke,-8.52029037475586,140.41799926757812
Indonesia,Jalaluddin Airport,GTO,Gorontalo,0.63711899519,122.849998474
Indonesia,Mutiara Airport,PLW,Palu,-0.9185420274734497,119.91000366210938
Indonesia,Sam Ratulangi Airport,MDC,Manado,1.5492600202560425,124.9260025024414
Indonesia,Kasiguncu Airport,PSJ,Poso,-1.41674995422,120.657997131
Indonesia,Pitu Airport,OTI,Morotai Island,2.0459899902300003,128.324996948
Indonesia,Sultan Khairun Babullah Airport,TTE,Ternate,0.831413984298706,127.38099670410156
Indonesia,Bubung Airport,LUW,Luwuk,-1.0389200448989868,122.77200317382812
Indonesia,Fakfak Airport,FKQ,Fak Fak,-2.9201900959014893,132.26699829101562
Indonesia,Kaimana Airport,KNG,Kaimana,-3.6445200443267822,133.6959991455078
Indonesia,Babo Airport,BXB,Babo,-2.5322399139404297,133.43899536132812
Indonesia,Rendani Airport,MKW,Manokwari,-0.8918330073356628,134.0489959716797
Indonesia,Dominique Edward Osok Airport,SOQ,Sorong,-0.894,131.287
Indonesia,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,PKU,Pekanbaru,0.46078601479530334,101.44499969482422
Indonesia,Pinang Kampai Airport,DUM,Dumai,1.60919,101.433998
Indonesia,Soekarno-Hatta International Airport,CGK,Jakarta,-6.1255698204,106.65599823
Indonesia,Binaka Airport,GNS,Gunung Sitoli,1.1663800477981567,97.70469665527344
Indonesia,Aek Godang Airport,\N,Padang Sidempuan,1.4001,99.430496
Indonesia,Minangkabau Airport,\N,Padang,-0.786916971206665,100.28099822998047
Indonesia,Soewondo Air Force Base,MES,Medan,3.559167,98.671111
Indonesia,Dr Ferdinand Lumban Tobing Airport,\N,Sibolga,1.5559400320099999,98.8889007568
Indonesia,Nanga Pinoh Airport,\N,Nangapinoh,-0.34886899590492,111.74800109863
Indonesia,Ketapang(Rahadi Usman) Airport,KTG,Ketapang,-1.816640019416809,109.96299743652344
Indonesia,Supadio Airport,PNK,Pontianak,-0.15071099996566772,109.40399932861328
Indonesia,Sultan Thaha Airport,DJB,Jambi,-1.6380200386047363,103.64399719238281
Indonesia,Fatmawati Soekarno Airport,BKS,Bengkulu,-3.8637,102.338997
Indonesia,Sultan Mahmud Badaruddin II Airport,PLM,Palembang,-2.8982501029968,104.69999694824
Indonesia,Japura Airport,RGT,Rengat,-0.35280799865722656,102.33499908447266
Indonesia,Lhok Sukon Airport,\N,Lhok Sukon,5.069509983062744,97.25920104980469
Indonesia,Sultan Iskandar Muda International Airport,BTJ,Banda Aceh,5.522872024010001,95.42063713070002
Indonesia,Naha Airport,NAH,Naha,3.6832098960876465,125.52799987792969
Indonesia,Andi Jemma Airport,\N,Masamba,-2.558039903640747,120.3239974975586
Indonesia,Soroako Airport,\N,Soroako,-2.5311999320983887,121.35800170898438
Indonesia,Pongtiku Airport,TTR,Makale,-3.0447399616241,119.82199859619
Indonesia,Wolter Monginsidi Airport,KDI,Kendari,-4.081610202789307,122.41799926757812
Indonesia,Maimun Saleh Airport,SBG,Sabang,5.87412977219,95.33969879150001
Indonesia,Cibeureum Airport,\N,Tasikmalaya,-7.346600055690001,108.246002197
Indonesia,Iswahyudi Airport,\N,Madiun,-7.615769863128662,111.43399810791016
Indonesia,Abdul Rachman Saleh Airport,MLG,Malang,-7.926559925079999,112.714996338
Indonesia,Budiarto Airport,\N,Tangerang,-6.293169975280001,106.569999695
Indonesia,Husein Sastranegara International Airport,BDO,Bandung,-6.900629997253418,107.57599639892578
Indonesia,Penggung Airport,CBN,Cirebon,-6.756140232090001,108.540000916
Indonesia,Adi Sutjipto International Airport,JOG,Yogyakarta,-7.788179874420166,110.43199920654297
Indonesia,Tunggul Wulung Airport,CXP,Cilacap,-7.645060062410001,109.033996582
Indonesia,Pondok Cabe Air Base,PCB,Jakarta,-6.3369598388671875,106.76499938964844
Indonesia,Achmad Yani Airport,SRG,Semarang,-6.97273,110.375
Indonesia,Hang Nadim International Airport,BTH,Batam,1.12102997303,104.119003296
Indonesia,Buluh Tumbang (H A S Hanandjoeddin) Airport,TJQ,Tanjung Pandan,-2.74571990967,107.754997253
Indonesia,Pangkal Pinang (Depati Amir) Airport,PGK,Pangkal Pinang,-2.16219997406,106.138999939
Indonesia,Raja Haji Fisabilillah International Airport,TNJ,Tanjung Pinang,0.922683000565,104.531997681
Indonesia,Dabo Airport,SIQ,Singkep,-0.47918900847435,104.5790023803711
Indonesia,Syamsudin Noor Airport,BDJ,Banjarmasin,-3.4423599243164062,114.76300048828125
Indonesia,Batu Licin Airport,\N,Batu Licin,-3.4124100208300003,115.995002747
Indonesia,Iskandar Airport,PKN,Pangkalan Bun,-2.70519995689,111.672996521
Indonesia,Tjilik Riwut Airport,PKY,Palangkaraya,-2.22513008118,113.943000793
Indonesia,Maumere(Wai Oti) Airport,MOF,Maumere,-8.64064979553,122.236999512
Indonesia,Ende (H Hasan Aroeboesman) Airport,ENE,Ende,-8.8492898941,121.661003113
Indonesia,Frans Sales Lega Airport,RTG,Ruteng,-8.5970096588135,120.47699737549
Indonesia,El Tari Airport,KOE,Kupang,-10.171600341796875,123.6709976196289
Indonesia,Komodo (Mutiara II) Airport,LBJ,Labuhan Bajo,-8.48666000366211,119.88899993896484
Indonesia,Sultan Aji Muhamad Sulaiman Airport,BPN,Balikpapan,-1.26827001572,116.893997192
Indonesia,Juwata Airport,TRK,Taraken,3.326667,117.569444
Indonesia,Temindung Airport,SRI,Samarinda,-0.484530985355,117.156997681
Indonesia,Tanjung Santan Airport,\N,Tanjung Santan,-0.0929730013013,117.45300293
Indonesia,Selaparang Airport,AMI,Mataram,-8.560709953309999,116.095001221
Indonesia,Muhammad Salahuddin Airport,BMU,Bima,-8.5396499633789,118.68699645996
Indonesia,Waingapu Airport,WGP,Waingapu,-9.669219970699999,120.302001953
Indonesia,Juanda International Airport,SUB,Surabaya,-7.3798298835754395,112.78700256347656
Indonesia,Adi Sumarmo Wiryokusumo Airport,SOC,Solo City,-7.516089916229248,110.75700378417969
Indonesia,Ngurah Rai (Bali) International Airport,DPS,Denpasar,-8.7481698989868,115.16699981689
Indonesia,Sumbawa Besar Airport,SWQ,Sumbawa Island,-8.48904037475586,117.41200256347656
Indonesia,Tambolaka Airport,TMC,Waikabubak-Sumba Island,-9.409720420837402,119.24400329589844
Indonesia,Bokondini Airport,BUI,Bokondini-Papua Island,-3.6822,138.6755
Indonesia,Senggeh Airport,SEH,Senggeh-Papua Island,-3.45,140.779
Indonesia,Tanjung Harapan Airport,TJS,Tanjung Selor-Borneo Island,2.83583333333,117.373611111
Indonesia,Datadawai Airport,DTD,Datadawai-Borneo Island,0.8106,114.5306
Indonesia,Barau(Kalimaru) Airport,BEJ,Tanjung Redep-Borneo Island,2.15549993515,117.431999207
Indonesia,Warukin Airport,TJG,Tanjung-Borneo Island,-2.21655988693,115.435997009
Indonesia,Sampit(Hasan) Airport,SMQ,Sampit-Borneo Island,-2.49919009209,112.974998474
Indonesia,Dumatumbun Airport,LUV,Langgur-Kei Islands,-5.661620140075684,132.7310028076172
Indonesia,Mali Airport,ARD,Alor Island,-8.132340431213379,124.59700012207031
Indonesia,Radin Inten II (Branti) Airport,TKG,Bandar Lampung-Sumatra Island,-5.240556,105.175556
Indonesia,Halim Perdanakusuma International Airport,HLP,Jakarta,-6.266610145568848,106.89099884033203
Indonesia,Ranai Airport,NTX,Ranai-Natuna Besar Island,3.90871000289917,108.38800048828125
Indonesia,Pangsuma Airport,PSU,Putussibau-Borneo Island,0.8355780243873596,112.93699645996094
Indonesia,Sintang(Susilo) Airport,SQG,Sintang-Borneo Island,0.06361900269985199,111.4729995727539
Indonesia,Pendopo Airport,PDO,Talang Gudang-Sumatra Island,-3.2860701084136963,103.87999725341797
Indonesia,Malikus Saleh Airport,LSW,Lhok Seumawe-Sumatra Island,5.226679801940918,96.95030212402344
Indonesia,Long Bawan Airport,LBW,Long Bawan-Borneo Island,3.9028,115.6921
Indonesia,Nunukan Airport,NNX,Nunukan-Nunukan Island,4.13333333333,117.666666667
Indonesia,Long Apung Airport,LPU,Long Apung-Borneo Island,1.704486,114.970297
Indonesia,Berkley Structures Heliport,\N,Pagerungan,47.682043,-122.148456
Indonesia,Tarempa Airport,MWK,Anambas Islands,3.3481199741363525,106.25800323486328
Indonesia,Lombok International Airport,LOP,Praya,-8.757322,116.276675
Indonesia,Nusawiru Airport,\N,Nusawiru,-7.7203898429870605,108.48999786376953
Indonesia,Tabing Airport,PDG,Padang,-0.8749889731409999,100.351997375
Indonesia,Maranggo Airport,\N,Sulawesi Tenggara,-5.7645702362061,123.91699981689
Indonesia,Waris Airport,WAR,Waris-Papua Island,-3.235,140.994
Indonesia,Beringin Airport,\N,Muara Teweh,-0.940325021744,114.893875122
Indonesia,Mulia Airport,LII,Mulia,-3.7018,137.957
Indonesia,Stenkol Airport,NTI,Bintuni,-2.1033,133.5164
Indonesia,Wasior Airport,WSR,Wasior,-2.721,134.5061
Indonesia,Silangit Airport,DTB,Siborong-Borong,2.25973,98.991898
Indonesia,Lasikin Airport,SSV,Sinabang,2.4102799892425537,96.32559967041016
Indonesia,Seunagan Airport,MEQ,Nagan Raya,4.25,96.21700286865234
Indonesia,Betoambari Airport,BUW,Bau-Bau,-5.486879825592041,122.56900024414062
Indonesia,Kao Airport,KAZ,Kao,1.1852799654006958,127.89600372314453
Indonesia,Melangguane Airport,MNA,Melonguane,4.006939888000488,126.6729965209961
Indonesia,Sanggata/Sangkimah Airport,SGQ,Sanggata,0.3847,117.543
Indonesia,Muara Bungo Airport,\N,Muara Bungo,-1.1278,102.135
Indonesia,Selayar/Aroepala Airport,\N,Selayar,-6.1751,120.4362
Indonesia,Illaga Airport,\N,Illaga,-3.97648,137.6225
Indonesia,Oksibil Airport,OKL,Oksibil,-4.9071,140.6277
Indonesia,Kokonau Airport,KOX,Kokonau,-4.71075,136.43515
Indonesia,Kualanamu International Airport,KNO,Medan,3.642222,98.885278
Indonesia,Saumlaki/Olilit Airport,SXK,Saumlaki,-7.9886097908,131.305999756
Indonesia,Dewadaru - Kemujan Island,KWB,Karimunjawa,-5.80091,110.47838
Indonesia,Sultan Bantilan Airport,TLI,Toli-Toli,1.123428,120.793658
Palau,Babelthuap Airport,ROR,Babelthuap,7.367650032043457,134.54400634765625
Nauru,Nauru International Airport,INU,Nauru,-0.547458,166.919006
Myanmar,Kalay Airport,KMV,Kalemyo,23.188800811767578,94.05110168457031
Burundi,Bujumbura International Airport,BJM,Bujumbura,-3.3240199089050293,29.318500518798828
Jersey,Jersey Airport,JER,Jersey,49.20790100097656,-2.195509910583496
Northern Mariana Islands,Rota International Airport,ROP,Rota,14.174300193786621,145.2429962158203
Northern Mariana Islands,Saipan International Airport,SPN,Saipan,15.119000434899998,145.729003906
Northern Mariana Islands,Tinian International Airport,TIQ,West Tinian,14.999199867248535,145.61900329589844
Christmas Island,Christmas Island Airport,XCH,Christmas Island,-10.450599670410156,105.69000244140625
Malaysia,Bintulu Airport,BTU,Bintulu,3.12385010719,113.019996643
Malaysia,Kuching International Airport,KCH,Kuching,1.4846999645233154,110.34700012207031
Malaysia,Limbang Airport,LMN,Limbang,4.808300018310547,115.01000213623047
Malaysia,Marudi Airport,MUR,Marudi,4.178979873657227,114.3290023803711
Malaysia,Miri Airport,MYY,Miri,4.322010040283203,113.98699951171875
Malaysia,Sibu Airport,SBW,Sibu,2.2616000175476074,111.98500061035156
Malaysia,Lahad Datu Airport,LDU,Lahad Datu,5.032249927520752,118.3239974975586
Malaysia,Kota Kinabalu International Airport,BKI,Kota Kinabalu,5.9372100830078125,116.0510025024414
Malaysia,Labuan Airport,LBU,Labuan,5.300680160522461,115.25
Malaysia,Tawau Airport,TWU,Tawau,4.320159912109375,118.12799835205078
Malaysia,Kluang Airport,\N,Kluang,2.04138994217,103.306999207
Malaysia,Sultan Abdul Halim Airport,AOR,Alor Setar,6.189670085906982,100.39800262451172
Malaysia,Butterworth Airport,\N,Butterworth,5.4659199714660645,100.39099884033203
Malaysia,Sultan Ismail Petra Airport,KBR,Kota Bahru,6.1668500900268555,102.29299926757812
Malaysia,Kuantan Airport,KUA,Kuantan,3.7753899097442627,103.20899963378906
Malaysia,Kerteh Airport,KTE,Kerteh,4.537220001220703,103.427001953125
Malaysia,Simpang Airport,\N,Simpang,3.1122500896453857,101.7030029296875
Malaysia,Sultan Azlan Shah Airport,IPH,Ipoh,4.567969799041748,101.09200286865234
Malaysia,Senai International Airport,JHB,Johor Bahru,1.6413099765777588,103.66999816894531
Malaysia,Kuala Lumpur International Airport,KUL,Kuala Lumpur,2.745579957962,101.70999908447
Malaysia,Langkawi International Airport,LGK,Langkawi,6.329730033874512,99.72869873046875
Malaysia,Malacca Airport,MKZ,Malacca,2.2633600235,102.251998901
Malaysia,Sultan Mahmud Airport,TGG,Kuala Terengganu,5.3826398849487305,103.10299682617188
Malaysia,Penang International Airport,PEN,Penang,5.297140121459961,100.2770004272461
Malaysia,Pulau Tioman Airport,TOD,Tioman,2.8181800842285156,104.16000366210938
Malaysia,Sultan Abdul Aziz Shah International Airport,SZB,Kuala Lumpur,3.130579948425293,101.54900360107422
Malaysia,LTS Pulau Redang Airport,RDN,Redang,5.765279769897461,103.00700378417969
Malaysia,Mulu Airport,MZV,Mulu,4.048329830169678,114.80500030517578
Malaysia,Sandakan Airport,SDK,Sandakan,5.900899887084961,118.05899810791016
Malaysia,Belaga Airport,BLG,Belaga,2.65000009537,113.766998291
Malaysia,Long Lellang Airport,LGL,Long Datih,3.4210000038099997,115.153999329
Malaysia,Long Seridan Airport,ODN,Long Seridan,3.9670000076293945,115.05000305175781
Malaysia,Mukah Airport,MKM,Mukah,2.9063899517059326,112.08000183105469
Malaysia,Bakalalan Airport,BKM,Bakalalan,3.9739999771118164,115.61799621582031
Malaysia,Lawas Airport,LWY,Lawas,4.849170207977295,115.40799713134766
Malaysia,Bario Airport,BBN,Bario,3.7338900566101074,115.47899627685547
Malaysia,Tomanggong Airport,TMG,Tomanggong,5.400000095367432,118.6500015258789
Malaysia,Kudat Airport,KUD,Kudat,6.922500133514404,116.83599853515625
Malaysia,Pulau Pangkor Airport,PKG,Pangkor Island,4.244719982147217,100.5530014038086
Malaysia,Long Akah Airport,LKH,Long Akah,3.299999952316284,114.78299713134766
Gibraltar,Gibraltar Airport,GIB,Gibraltar,36.1511993408,-5.3496599197400005
Iceland,Akureyri Airport,AEY,Akureyri,65.66000366210938,-18.07270050048828
Iceland,Egilsstaðir Airport,EGS,Egilsstadir,65.2833023071289,-14.401399612426758
Iceland,Hornafjörður Airport,HFN,Hofn,64.295601,-15.2272
Iceland,Húsavík Airport,HZK,Husavik,65.952301,-17.426001
Iceland,Ísafjörður Airport,IFJ,Isafjordur,66.05809783935547,-23.135299682617188
Iceland,Keflavik International Airport,KEF,Keflavik,63.985000610352,-22.605600357056
Iceland,Patreksfjörður Airport,PFJ,Patreksfjordur,65.555801,-23.965
Iceland,Reykjavik Airport,RKV,Reykjavik,64.1299972534,-21.9405994415
Iceland,Siglufjörður Airport,SIJ,Siglufjordur,66.133301,-18.9167
Iceland,Vestmannaeyjar Airport,VEY,Vestmannaeyjar,63.42430114746094,-20.278900146484375
Iceland,Bakki Airport,\N,Bakki,63.55609893798828,-20.137500762939453
Iceland,Grímsey Airport,GRY,Grímsey,66.5458,-18.0173
Iceland,Thorshofn Airport,THO,Thorshofn,66.21849822998047,-15.335599899291992
Iceland,Vopnafjörður Airport,VPN,Vopnafjörður,65.72059631347656,-14.850600242614746
Iceland,Reykjahlíð Airport,MVA,Myvatn,65.65579986572266,-16.918100357055664
Iceland,Bildudalur Airport,BIU,Bildudalur,65.64129638671875,-23.546199798583984
Iceland,Gjögur Airport,GJR,Gjogur,65.99530029296875,-21.326900482177734
Iceland,Sauðárkrókur Airport,SAK,Saudarkrokur,65.73169708249999,-19.572799682599996
Iceland,Selfoss Airport,\N,Selfoss,63.92919921875,-21.037799835205078
Iceland,Norðfjörður Airport,NOR,Nordfjordur,65.13189697265625,-13.746399879455566
Gabon,Oyem Airport,OYE,Oyem,1.5431100130081177,11.581399917602539
Gabon,Okondja Airport,OKN,Okondja,-0.6652140021324158,13.673100471496582
Gabon,Lambarene Airport,LBQ,Lambarene,-0.7043889760971069,10.245699882507324
Gabon,Bitam Airport,BMM,Bitam,2.0756399631500244,11.493200302124023
Gabon,Port Gentil Airport,POG,Port Gentil,-0.7117390036582947,8.754380226135254
Gabon,Omboue Hopital Airport,OMB,Omboue Hospial,-1.5747300386428833,9.262689590454102
Gabon,Makokou Airport,MKU,Makokou,0.5792109966278076,12.890899658203125
Gabon,Libreville Leon M'ba International Airport,LBV,Libreville,0.458600014448,9.412280082699999
Gabon,M'Vengue El Hadj Omar Bongo Ondimba International Airport,MVB,Franceville,-1.6561599969863892,13.437999725341797
Gabon,Koulamoutou Mabimbi Airport,KOU,Koulamoutou,-1.1846100091934,12.441300392151
Gabon,Mouilla Ville Airport,MJL,Mouila,-1.845139980316162,11.056699752807617
Gabon,Tchibanga Airport,TCH,Tchibanga,-2.8499999046325684,11.017000198364258
Gabon,Mayumba Airport,MYB,Mayumba,-3.4584197998046875,10.674076080322266
Luxembourg,Luxembourg-Findel International Airport,LUX,Luxemburg,49.6233333,6.2044444
Moldova,Balti International Airport,BZY,Saltsy,47.83810043334961,27.7814998626709
Moldova,Chişinău International Airport,KIV,Chisinau,46.92770004272461,28.930999755859375
Moldova,Mărculeşti International Airport,\N,Mărculeşti,47.862701416015625,28.212799072265625
Moldova,Cahul International Airport,\N,Cahul,45.8437995911,28.263700485199998
Moldova,Tiraspol Airport,\N,Tiraspol,46.868099212646484,29.590599060058594
China,Beijing Capital International Airport,PEK,Beijing,40.080101013183594,116.58499908447266
China,Dongshan Airport,HLD,Hailar,49.2050018311,119.824996948
China,Tianjin Binhai International Airport,TSN,Tianjin,39.124401092499994,117.346000671
China,Taiyuan Wusu Airport,TYN,Taiyuan,37.74689865112305,112.62799835205078
China,Guangzhou Baiyun International Airport,CAN,Guangzhou,23.39240074157715,113.29900360107422
China,Changsha Huanghua International Airport,CSX,Changcha,28.189199447599997,113.220001221
China,Guilin Liangjiang International Airport,KWL,Guilin,25.21809959411621,110.03900146484375
China,Nanning Wuxu Airport,NNG,Nanning,22.608299255371094,108.1719970703125
China,Shenzhen Bao'an International Airport,SZX,Shenzhen,22.639299392700195,113.81099700927734
China,Zhengzhou Xinzheng International Airport,CGO,Zhengzhou,34.519699096699995,113.841003418
China,Wuhan Tianhe International Airport,WUH,Wuhan,30.78380012512207,114.20800018310547
China,Lanzhou Zhongchuan Airport,LHW,Lanzhou,36.5152015686,103.620002747
China,Xi'an Xianyang International Airport,XIY,Xi'an,34.44710159301758,108.75199890136719
China,Xishuangbanna Gasa Airport,JHG,Jinghonggasa,21.973899841308594,100.76000213623047
China,Kunming Changshui International Airport,KMG,Kunming,25.1019444,102.9291667
China,Xiamen Gaoqi International Airport,XMN,Xiamen,24.54400062561035,118.12799835205078
China,Nanchang Changbei International Airport,KHN,Nanchang,28.864999771118164,115.9000015258789
China,Fuzhou Changle International Airport,FOC,Fuzhou,25.935100555419922,119.66300201416016
China,Hangzhou Xiaoshan International Airport,HGH,Hangzhou,30.22949981689453,120.43399810791016
China,Ningbo Lishe International Airport,NGB,Ninbo,29.82670021057129,121.46199798583984
China,Nanjing Lukou Airport,NKG,Nanjing,31.742000579833984,118.86199951171875
China,Hefei Luogang International Airport,HFE,Hefei,31.780000686645508,117.2979965209961
China,Liuting Airport,TAO,Qingdao,36.2661018372,120.374000549
China,Shanghai Hongqiao International Airport,SHA,Shanghai,31.197900772094727,121.33599853515625
China,Yantai Laishan Airport,YNT,Yantai,37.40169906616211,121.37200164794922
China,Chongqing Jiangbei International Airport,CKG,Chongqing,29.719200134277344,106.64199829101562
China,Longdongbao Airport,KWE,Guiyang,26.53849983215332,106.8010025024414
China,Chengdu Shuangliu International Airport,CTU,Chengdu,30.578500747680664,103.9469985961914
China,Xichang Qingshan Airport,XIC,Xichang,27.989099502563477,102.18399810791016
China,Kashgar Airport,KHG,Kashi,39.5429000854,76.0199966431
China,Hotan Airport,HTN,Hotan,37.03850173950195,79.86489868164062
China,Ürümqi Diwopu International Airport,URC,Urumqi,43.907100677490234,87.47419738769531
China,Taiping Airport,HRB,Harbin,45.6234016418457,126.25
China,Mudanjiang Hailang International Airport,MDG,Mudanjiang,44.5241012573,129.569000244
China,Zhoushuizi Airport,DLC,Dalian,38.9656982421875,121.53900146484375
China,Shanghai Pudong International Airport,PVG,Shanghai,31.143400192260742,121.80500030517578
China,Sanya Phoenix International Airport,SYX,Sanya,18.302900314331055,109.41200256347656
China,Lijiang Airport,LJG,Lijiang,26.6800003052,100.246002197
China,Dali Airport,DLU,Dali,25.649401,100.319
China,Yinchuan Airport,INC,Yinchuan,38.481899,106.009003
China,Lhasa Gonggar Airport,LXA,Lhasa,29.2978000641,90.91190338130001
China,Yaoqiang Airport,TNA,Jinan,36.857200622558594,117.21600341796875
